alcaldia_id,tiempo_id,delito_subtipo_id,fuente_datos_id,total_delitos,registros_con_coordenadas,latitud_promedio,longitud_promedio
8,202404,4,3,13,13,19.397141172784707,-99.10291564002311
9,202404,7,3,2100,2079,19.348494726948484,-99.05944484293796
9,202404,3,3,29,29,19.35236157810659,-99.05429295585292
9,202404,2,3,97,97,19.35690021372916,-99.07605730695968
9,202404,1,3,194,193,19.35206414786081,-99.05724845819306
9,202404,6,3,37,37,19.360381225757536,-99.06520018380904
9,202404,5,3,63,63,19.362187289511315,-99.07257352950457
9,202404,4,3,63,63,19.349421023634072,-99.0650342148874
10,202404,7,3,357,356,19.310200988623087,-99.24672256090352
10,202404,3,3,4,4,19.312946888856576,-99.24285834972338
10,202404,2,3,8,8,19.31260442884775,-99.23219886641284
10,202404,1,3,15,15,19.31251871610357,-99.24310172530816
10,202404,6,3,11,11,19.31491417621345,-99.23292147910502
10,202404,5,3,6,6,19.319294656844864,-99.22922322500692
10,202404,4,3,4,4,19.306105559370977,-99.246152322579
11,202404,7,3,835,834,19.43363952806025,-99.19276507375318
11,202404,3,3,16,16,19.432191231817963,-99.19572484317716
11,202404,2,3,77,77,19.43470006904749,-99.19572765287352
11,202404,1,3,80,80,19.432285713986445,-99.19189478180812
11,202404,6,3,57,57,19.431166531253886,-99.1943052974996
11,202404,5,3,28,28,19.43730152121621,-99.19367107218046
11,202404,4,3,28,28,19.43930792048702,-99.18468192929774
12,202404,7,3,204,199,19.196546187876542,-99.0290630437814
12,202404,3,3,9,9,19.19347504167298,-99.0520859654219
12,202404,2,3,1,1,19.1957500064105,-99.0496091100914
12,202404,1,3,2,2,19.18594009965965,-99.0259467097796
12,202404,4,3,8,8,19.20485094141073,-99.02398824250191
13,202404,7,3,546,533,19.285198917356084,-99.02581796156105
13,202404,3,3,11,11,19.288776158749656,-99.02171189551736
13,202404,2,3,19,19,19.285489237579,-99.01890993376615
13,202404,1,3,27,27,19.28285884858659,-99.01973849256952
13,202404,6,3,1,1,19.2959247911413,-99.0593336201065
13,202404,5,3,5,5,19.2829215608765,-99.00341123607312
13,202404,4,3,11,11,19.27996545037179,-99.01796347638846
14,202404,7,3,1006,987,19.270068701578825,-99.17643932149012
14,202404,3,3,28,28,19.267069986003545,-99.1862233565004
14,202404,2,3,57,57,19.28258723891527,-99.157066693313
14,202404,1,3,60,60,19.27464401962811,-99.17071656234812
14,202404,6,3,61,61,19.28800239824445,-99.16606222542131
14,202404,5,3,31,31,19.28224177538493,-99.16647884380914
14,202404,4,3,18,18,19.274944901789315,-99.1761984166975
15,202404,7,3,848,843,19.429062988809594,-99.10067520705384
15,202404,3,3,13,13,19.42431643340686,-99.10221557071384
15,202404,2,3,46,46,19.42625413335917,-99.10157370579849
15,202404,1,3,73,73,19.426828488767427,-99.10345886261116
15,202404,6,3,17,17,19.42460707196506,-99.10380139114837
15,202404,5,3,39,39,19.42551954496108,-99.10623345723492
15,202404,4,3,18,18,19.426853394049445,-99.0899932904826
16,202404,7,3,563,560,19.254574279127542,-99.09856853183663
16,202404,3,3,19,19,19.24538972112519,-99.08812933321568
16,202404,2,3,9,9,19.260607111350154,-99.11192214671732
16,202404,1,3,16,16,19.25883107532355,-99.09108979118946
16,202404,6,3,17,17,19.262429393043565,-99.11141568823945
16,202404,5,3,8,8,19.25972885077534,-99.10674524885069
16,202404,4,3,10,10,19.24453477082165,-99.1094387179142
2,202405,7,3,1021,1010,19.362179532309888,-99.21949599622742
2,202405,3,3,13,13,19.361681770602942,-99.23184637230756
2,202405,2,3,65,65,19.36141865998752,-99.2163970933845
2,202405,1,3,115,115,19.36997847783364,-99.2194565826086
2,202405,6,3,36,36,19.355017872611448,-99.20654189333322
2,202405,5,3,24,24,19.35793667108371,-99.20995759499988
2,202405,4,3,14,14,19.357383249833703,-99.20258612857133
1,202405,7,3,634,633,19.48210508667336,-99.18381145167731
1,202405,3,3,6,6,19.480744803166733,-99.18592572166656
1,202405,2,3,67,67,19.481448596101973,-99.17739198328348
1,202405,1,3,51,51,19.478660390617648,-99.18518281254892
1,202405,6,3,25,25,19.47506543624722,-99.17557157479064
1,202405,5,3,29,29,19.48131657879878,-99.17933606724128
1,202405,4,3,19,19,19.48690573983325,-99.18223904263148
3,202405,7,3,998,992,19.381613556998456,-99.16221674410556
3,202405,3,3,17,17,19.380839572186552,-99.16061833647052
3,202405,2,3,100,100,19.378989890033598,-99.1678688730999
3,202405,1,3,95,95,19.37934659214945,-99.15746818473676
3,202405,6,3,87,87,19.37361441213251,-99.16771014114931
3,202405,5,3,94,94,19.384139276642117,-99.15716342670204
3,202405,4,3,40,40,19.38546798183357,-99.1594816577499
4,202405,7,3,1102,1100,19.3270101759007,-99.14991473449672
4,202405,3,3,30,30,19.328812535833773,-99.14742955733324
4,202405,2,3,87,86,19.324210816578,-99.16220190476734
4,202405,1,3,86,86,19.32456871320588,-99.15389630034876
4,202405,6,3,42,42,19.33261847673855,-99.15418014285706
4,202405,5,3,70,70,19.33683734746727,-99.15208079399667
4,202405,4,3,33,33,19.330261371096,-99.15539844150751
5,202405,7,3,298,294,19.354985811004077,-99.29328347256867
5,202405,3,3,5,5,19.34771184383366,-99.29634284399988
5,202405,2,3,23,23,19.361114384181484,-99.28166636608682
5,202405,1,3,7,7,19.356143249833643,-99.29238452714269
5,202405,6,3,12,12,19.35223542316692,-99.29665306833316
5,202405,5,3,11,11,19.351066328924585,-99.29475977272712
6,202405,7,3,1906,1873,19.432160444041035,-99.14806133900298
6,202405,3,3,28,28,19.424683278762057,-99.15859985499992
6,202405,2,3,137,137,19.43231312898461,-99.14957162919542
6,202405,1,3,253,250,19.43126796595343,-99.1480952575999
6,202405,6,3,69,67,19.423539129833472,-99.15828178313424
6,202405,5,3,219,218,19.424573731897716,-99.15567077990818
6,202405,4,3,53,52,19.428316370476704,-99.15467975558256
7,202405,7,3,1546,1524,19.494942225718585,-99.1118802322322
7,202405,3,3,24,24,19.48300124108339,-99.1144239279166
7,202405,2,3,114,114,19.48034287676316,-99.11014729192976
7,202405,1,3,93,93,19.49277297800529,-99.11385932913971
7,202405,6,3,38,38,19.490054474307023,-99.12647700394729
7,202405,5,3,81,81,19.48270281983331,-99.1224610988888
7,202405,4,3,43,43,19.493775969234058,-99.11825814535578
8,202405,7,3,769,766,19.39666917526718,-99.09300640983304
8,202405,3,3,10,10,19.396537802833528,-99.09620255399996
8,202405,2,3,12,12,19.39830145566688,-99.08673986083328
8,202405,1,3,63,63,19.397030140309795,-99.09039126984122
8,202405,6,3,30,30,19.39538553516689,-99.08465466233328
8,202405,5,3,31,31,19.39700504434973,-99.1121757851612
8,202405,4,3,28,28,19.3988637308248,-99.0942517732503
9,202405,7,3,2087,2064,19.348851783464724,-99.0600457613302
9,202405,3,3,46,46,19.34537265548585,-99.06316478608689
9,202405,2,3,108,108,19.35224796056419,-99.06394437064756
9,202405,1,3,193,192,19.352887348323318,-99.05798611416662
9,202405,6,3,48,48,19.360606888792027,-99.06480033374996
9,202405,5,3,47,47,19.354841549408203,-99.07340030999994
9,202405,4,3,55,55,19.351353507106527,-99.06137798818176
10,202405,7,3,355,354,19.310644115708342,-99.24396788721025
10,202405,3,3,3,3,19.309755459833863,-99.23840200666652
10,202405,2,3,11,11,19.31404103437912,-99.23004427909078
10,202405,1,3,20,20,19.311551867833806,-99.24120037399987
10,202405,6,3,8,8,19.31555989608385,-99.2451815312499
10,202405,5,3,5,5,19.31751553583362,-99.23682242599986
10,202405,4,3,9,9,19.31219529205611,-99.24414955888876
11,202405,7,3,872,871,19.43456380562145,-99.19227415677447
11,202405,3,3,16,16,19.436685872958417,-99.1937765487499
11,202405,2,3,86,86,19.435050366461383,-99.19548393779058
11,202405,1,3,77,77,19.428798308015296,-99.18811428935057
11,202405,6,3,27,27,19.43487636390755,-99.19425954037024
11,202405,5,3,45,45,19.43358970161124,-99.19388053777767
11,202405,4,3,23,23,19.436492061016263,-99.18771234563646
12,202405,7,3,184,183,19.19716635944284,-99.03131040560694
12,202405,3,3,4,4,19.198266034834127,-99.04030330499992
12,202405,1,3,1,1,19.2014495098346,-99.05308977
12,202405,4,3,5,5,19.2057926518342,-99.04816534399998
13,202405,7,3,579,565,19.284048474598308,-99.0245012478398
13,202405,3,3,9,9,19.279078585389566,-99.0185843244444
13,202405,2,3,15,15,19.29353073716728,-99.0272740093333
13,202405,1,3,25,25,19.286347605433928,-99.0190796656
13,202405,6,3,4,4,19.277631379834,-99.01610646499998
13,202405,5,3,5,5,19.28992834383392,-99.05407556999992
13,202405,4,3,10,10,19.291868562833848,-99.019779526
14,202405,7,3,1056,1045,19.270104503104097,-99.17876447549232
14,202405,3,3,32,31,19.26657848775954,-99.1924540119386
14,202405,2,3,67,67,19.28504920207268,-99.16327343059692
14,202405,1,3,49,49,19.269308084936043,-99.17308868265296
14,202405,6,3,51,50,19.281942195834013,-99.1632638781999
14,202405,5,3,32,32,19.28376152233385,-99.1764183140624
14,202405,4,3,30,30,19.26278612250068,-99.1821249459999
15,202405,7,3,940,937,19.42870398818349,-99.1008244903346
15,202405,3,3,20,20,19.42348874883346,-99.09808200999996
15,202405,2,3,36,36,19.426890825374144,-99.10070893167962
15,202405,1,3,81,81,19.42742555347298,-99.10576229481308
15,202405,6,3,16,16,19.425441249208475,-99.09960949937496
15,202405,5,3,51,51,19.425596947088422,-99.10919885862738
15,202405,4,3,30,29,19.42491806563562,-99.09326212308883
16,202405,7,3,578,573,19.25489690157328,-99.0997293667042
16,202405,3,3,21,21,19.256420345548356,-99.10190165333329
16,202405,2,3,18,18,19.261778685945128,-99.0927838916666
16,202405,1,3,23,23,19.25803091244269,-99.10217658173907
16,202405,6,3,20,20,19.271037810833896,-99.11828712599991
16,202405,5,3,8,8,19.26065558608416,-99.09131747874994
16,202405,4,3,12,12,19.271881869215424,-99.09648699752992
2,202406,7,3,936,923,19.361361640612937,-99.2205565931464
2,202406,3,3,14,14,19.35882514126224,-99.2221234585713
2,202406,2,3,47,47,19.3562501181316,-99.2196899429786
2,202406,1,3,92,92,19.369830319507532,-99.21753300619554
2,202406,6,3,29,29,19.352747782592267,-99.22090714965506
2,202406,5,3,27,27,19.35948492798184,-99.20583470111102
2,202406,4,3,16,16,19.36118966233366,-99.21004221187488
1,202406,7,3,615,615,19.483434964227115,-99.18427209847604
1,202406,3,3,9,9,19.48228548316663,-99.17681731666656
1,202406,2,3,69,69,19.48580300722466,-99.17332625608688
1,202406,1,3,42,42,19.48411153078566,-99.1839849307142
1,202406,6,3,26,26,19.48559805021796,-99.19258574076912
1,202406,5,3,34,34,19.47378372100992,-99.17312633499988
1,202406,4,3,24,24,19.49079760858328,-99.19270377958324
3,202406,7,3,931,922,19.38201232863806,-99.16210833025868
3,202406,3,3,9,9,19.379840834278145,-99.1549721977777
3,202406,2,3,98,98,19.381552452588775,-99.1628684722448
3,202406,1,3,70,70,19.382670499833587,-99.15747101328564
3,202406,6,3,76,76,19.376185566938947,-99.16836863828937
3,202406,5,3,106,106,19.383417036873688,-99.15719144707164
3,202406,4,3,27,27,19.378871335643154,-99.16483497146376
4,202406,7,3,922,916,19.32771992132676,-99.14781281358886
4,202406,3,3,30,30,19.33197406574333,-99.14223522632304
4,202406,2,3,88,88,19.32777789290194,-99.16185467409085
4,202406,1,3,77,76,19.326909446544345,-99.15138923486836
4,202406,6,3,43,43,19.32855664448497,-99.15466205372086
4,202406,5,3,61,61,19.334827655735403,-99.1461177990163
4,202406,4,3,35,35,19.33210759440516,-99.14290794057136
5,202406,7,3,228,228,19.3565530247533,-99.29133328494456
5,202406,3,3,8,8,19.355999770182336,-99.29124691871348
5,202406,2,3,25,25,19.364381027656712,-99.28011598678832
5,202406,1,3,9,9,19.34945712872267,-99.28851467888872
5,202406,6,3,9,9,19.35533865094501,-99.29007878111096
5,202406,5,3,11,11,19.357836537106444,-99.29225519181804
5,202406,4,3,3,3,19.345796679833768,-99.31165982999984
6,202406,7,3,1747,1708,19.43136315531675,-99.14795906516886
6,202406,3,3,31,31,19.42916802305925,-99.15008525354828
6,202406,2,3,152,152,19.43088376726772,-99.14745590019729
6,202406,1,3,258,257,19.430983061506605,-99.14955968272366
6,202406,6,3,61,61,19.421905320653156,-99.16187787311468
6,202406,5,3,249,249,19.42565457542316,-99.1557479412473
6,202406,4,3,49,49,19.42916997003753,-99.1544933859183
7,202406,7,3,1388,1361,19.494569290006893,-99.11290858193183
7,202406,3,3,28,28,19.48630160840477,-99.11507894999993
7,202406,2,3,120,120,19.48183148091661,-99.11568022224992
7,202406,1,3,94,94,19.490838342386493,-99.1119378546808
7,202406,6,3,33,33,19.48313657589385,-99.115483820606
7,202406,5,3,89,89,19.481413392867005,-99.12030609662912
7,202406,4,3,58,56,19.49761889304757,-99.11850576678566
8,202406,7,3,669,666,19.39612998487322,-99.0947349994003
8,202406,3,3,7,7,19.397266374119216,-99.09585003857136
8,202406,2,3,18,18,19.394822636500308,-99.09693270611103
8,202406,1,3,63,63,19.397158874912883,-99.09242926253962
8,202406,6,3,23,23,19.39538533287703,-99.0906595908695
8,202406,5,3,23,23,19.397319342877093,-99.10164886999996
8,202406,4,3,27,27,19.398560979092935,-99.08680980814812
9,202406,7,3,1982,1960,19.3499380968872,-99.05966643191908
9,202406,3,3,42,42,19.339281091738435,-99.05819323928569
9,202406,2,3,89,89,19.35219570026454,-99.0630808356142
9,202406,1,3,188,187,19.35426507507433,-99.05492681486626
9,202406,6,3,42,42,19.35756868107199,-99.06290891643832
9,202406,5,3,36,36,19.351581594555928,-99.06399798999996
9,202406,4,3,55,55,19.356772243651893,-99.06935376090904
10,202406,7,3,341,341,19.31188385316837,-99.24400328047312
10,202406,3,3,9,9,19.3126730353892,-99.2390470144443
10,202406,2,3,7,7,19.309818071262384,-99.23929724142847
10,202406,1,3,14,14,19.311174102690945,-99.24604635428555
10,202406,6,3,10,10,19.313107880627165,-99.24826189901567
10,202406,5,3,6,6,19.31950708316708,-99.23384377833322
10,202406,4,3,8,8,19.31446439233391,-99.24050060999988
11,202406,7,3,796,791,19.433305639732637,-99.19411661227842
11,202406,3,3,10,10,19.43779004983354,-99.19758992099987
11,202406,2,3,76,76,19.4318516692556,-99.19581553697068
11,202406,1,3,65,65,19.431023296044,-99.19329061154568
11,202406,6,3,44,44,19.43564332142438,-99.19826028636352
11,202406,5,3,51,51,19.432972893755043,-99.19312372941168
11,202406,4,3,36,36,19.438817224583637,-99.1932138217302
12,202406,7,3,170,167,19.196487776482726,-99.02692642879488
12,202406,3,3,4,4,19.206702984834426,-99.02552522999996
12,202406,1,3,12,12,19.20365044983415,-99.01392505833331
12,202406,5,3,3,3,19.1927608865006,-99.01419241666665
12,202406,4,3,1,1,19.203453089834,-99.0386112
13,202406,7,3,486,484,19.2842548096503,-99.023910237313
13,202406,3,3,12,12,19.27493989066725,-99.02117247249998
13,202406,2,3,7,7,19.2920834026909,-99.01431726285712
13,202406,1,3,37,37,19.279906136320356,-99.0170894381081
13,202406,6,3,8,8,19.29082324108385,-99.03620777749998
13,202406,5,3,3,3,19.28359670983397,-99.01514902666663
13,202406,4,3,7,7,19.294022604119714,-99.0125879328571
14,202406,7,3,930,921,19.268433346273973,-99.17690220485282
14,202406,3,3,37,37,19.26557601091508,-99.1707849537837
14,202406,2,3,58,58,19.28104867500631,-99.16419020655164
14,202406,1,3,50,50,19.27642505703397,-99.17104623819988
14,202406,6,3,43,43,19.2841227293688,-99.16596237558132
14,202406,5,3,25,25,19.27087718583398,-99.17224874399992
14,202406,4,3,39,39,19.26735032419292,-99.16837196923068
15,202406,7,3,869,864,19.429521008255552,-99.10192386182952
15,202406,3,3,12,12,19.429261602333533,-99.10685161083325
15,202406,2,3,25,25,19.42719146023352,-99.10265795599996
15,202406,1,3,86,86,19.426958633903247,-99.1029189601162
15,202406,6,3,19,19,19.42635193509665,-99.10442144894728
15,202406,5,3,48,48,19.422560084833457,-99.10597899874992
15,202406,4,3,15,15,19.428026745166687,-99.10486734999996
16,202406,7,3,549,544,19.2542230337483,-99.09525081391382
16,202406,3,3,19,19,19.257088532991823,-99.09416252315783
16,202406,2,3,13,13,19.25918924444941,-99.08275985076918
16,202406,1,3,19,18,19.2635747715006,-99.09181794388884
16,202406,6,3,25,25,19.267315412710488,-99.111463249208
16,202406,5,3,15,15,19.252952194500686,-99.1145190966666
16,202406,4,3,20,20,19.260242632334062,-99.09463758399994
2,202407,7,3,874,866,19.361597862536755,-99.21982532879882
2,202407,3,3,13,13,19.358724625987584,-99.21141823692298
2,202407,2,3,57,57,19.36126483772841,-99.21110667350864
2,202407,1,3,101,100,19.36371145533369,-99.21718869939988
2,202407,6,3,35,35,19.36213641710455,-99.21940096170324
2,202407,5,3,36,36,19.36031056650036,-99.21909159749988
2,202407,4,3,13,13,19.35811184444903,-99.21130642923065
1,202407,7,3,519,519,19.48223327617349,-99.1827649531078
1,202407,3,3,11,11,19.474912659833294,-99.17245785818172
1,202407,2,3,55,55,19.480790439105984,-99.1714304150908
1,202407,1,3,53,53,19.48462064851256,-99.1863675835848
1,202407,6,3,17,17,19.48201790453923,-99.18022043352931
1,202407,5,3,43,43,19.47829329146119,-99.17838925348828
1,202407,4,3,16,16,19.49023590358325,-99.1910487874999
3,202407,7,3,876,872,19.38223792676397,-99.1618627723198
3,202407,3,3,16,16,19.384924202958626,-99.16743310937493
3,202407,2,3,111,111,19.382058298482335,-99.16126570801792
3,202407,1,3,74,74,19.38112955726607,-99.16259467013504
3,202407,6,3,52,52,19.376486609641315,-99.16766314288452
3,202407,5,3,127,127,19.381580878022632,-99.1553399280314
3,202407,4,3,40,39,19.383980768807884,-99.15662610128196
4,202407,7,3,823,819,19.327571887987848,-99.147481728472
4,202407,3,3,24,24,19.328707870667134,-99.14346139749996
4,202407,2,3,101,101,19.3244156280516,-99.16420615435634
4,202407,1,3,67,66,19.328714309833767,-99.14906535242416
4,202407,6,3,56,56,19.3230800884052,-99.15163733928564
4,202407,5,3,76,76,19.336487411017984,-99.14252003578936
4,202407,4,3,23,23,19.331862782455087,-99.14501579625862
5,202407,7,3,230,227,19.358096858275736,-99.28832867155214
5,202407,3,3,7,7,19.36482777840513,-99.29121080428556
5,202407,2,3,28,28,19.361253230548,-99.28289385249984
5,202407,1,3,15,15,19.35777168250048,-99.28955456999984
5,202407,6,3,8,8,19.36361098358368,-99.27992658749989
5,202407,5,3,17,17,19.35723161865729,-99.29264484647044
5,202407,4,3,1,1,19.3596130698338,-99.2722007599998
6,202407,7,3,1669,1648,19.431633186716397,-99.14785506600587
6,202407,3,3,26,26,19.428620591371853,-99.15341223384608
6,202407,2,3,142,142,19.431702227720773,-99.1471722314788
6,202407,1,3,240,238,19.43031866648245,-99.14781083151144
6,202407,6,3,61,61,19.423670465571195,-99.160548522295
6,202407,5,3,213,213,19.425412840319776,-99.15466223671346
6,202407,4,3,66,66,19.433554692712285,-99.15332778742416
7,202407,7,3,1316,1289,19.493906563859287,-99.112759093135
7,202407,3,3,33,33,19.47838642286364,-99.10261078515144
7,202407,2,3,122,122,19.48538906819395,-99.11348398073764
7,202407,1,3,91,91,19.488701109802918,-99.11211049725276
7,202407,6,3,24,24,19.48430050415828,-99.12187244750272
7,202407,5,3,86,86,19.4822585958798,-99.11608426813946
7,202407,4,3,65,63,19.499215193484037,-99.11525283793644
8,202407,7,3,637,637,19.39601030671871,-99.09312756853144
8,202407,3,3,8,8,19.39742158733348,-99.08354119249992
8,202407,2,3,28,28,19.391448784119262,-99.09492711607136
8,202407,1,3,50,50,19.39589040923355,-99.09238215059996
8,202407,6,3,25,25,19.399142258381765,-99.08317563078228
8,202407,5,3,21,21,19.395043863643156,-99.10557409714276
8,202407,4,3,24,24,19.396191343583585,-99.09933289124994
9,202407,7,3,1869,1849,19.35031519486452,-99.05885942003896
9,202407,3,3,34,34,19.34378004777487,-99.05554030323526
9,202407,2,3,89,89,19.355182612642672,-99.06663694910108
9,202407,1,3,210,209,19.35600520937241,-99.055354474641
9,202407,6,3,39,39,19.36231158598757,-99.0728923610256
9,202407,5,3,52,52,19.35350947054404,-99.06640076307684
9,202407,4,3,66,66,19.356233563166995,-99.06551981727269
10,202407,7,3,332,332,19.31154790625598,-99.24255646650032
10,202407,3,3,8,8,19.31731244358409,-99.2301281512499
10,202407,2,3,8,8,19.31966141983377,-99.23834395749988
10,202407,1,3,17,17,19.30900725630433,-99.24786622588223
10,202407,6,3,16,16,19.315285894208884,-99.2340705181249
10,202407,5,3,8,8,19.318579883583887,-99.23119260374988
10,202407,4,3,4,4,19.3015059173339,-99.24324419249989
11,202407,7,3,727,725,19.433222194623397,-99.19305923489564
11,202407,3,3,24,24,19.4369569623335,-99.19682664166658
11,202407,2,3,60,60,19.43701141171136,-99.19542662116052
11,202407,1,3,111,110,19.43237690237892,-99.19361296381808
11,202407,6,3,39,39,19.431979675474484,-99.19317596692296
11,202407,5,3,57,57,19.431840807552707,-99.19102050035076
11,202407,4,3,32,32,19.43305541327097,-99.1920357243749
12,202407,7,3,193,190,19.19627703076796,-99.02540116062808
12,202407,3,3,2,2,19.21886748983425,-98.98632611
12,202407,1,3,5,5,19.1854113718342,-99.01459053799998
12,202407,5,3,1,1,19.1913226098338,-99.08933546
12,202407,4,3,3,3,19.190529273167567,-99.04718157333332
13,202407,7,3,481,476,19.285503119467997,-99.02817015159462
13,202407,3,3,13,13,19.285236206757,-99.0065616307692
13,202407,2,3,19,19,19.283259558792224,-99.0232057705279
13,202407,1,3,32,32,19.29438531139636,-99.03135009718748
13,202407,6,3,8,8,19.28633568483385,-99.0217880425
13,202407,5,3,5,5,19.2903767438339,-99.05122761399998
13,202407,4,3,19,19,19.27550196897981,-99.01729469074564
14,202407,7,3,915,902,19.269159520193423,-99.17900103353064
14,202407,3,3,27,27,19.267967921315524,-99.18074608222211
14,202407,2,3,70,70,19.279095307691044,-99.17560411014276
14,202407,1,3,51,51,19.277658878853583,-99.18134313156852
14,202407,6,3,61,61,19.28618674409621,-99.15611492967204
14,202407,5,3,33,33,19.28533113225819,-99.16715759606052
14,202407,4,3,36,36,19.26295351344512,-99.16822628305546
15,202407,7,3,766,765,19.42974144041692,-99.10158209413048
15,202407,3,3,13,13,19.433991420602684,-99.10676237230766
15,202407,2,3,28,28,19.428757839833505,-99.10322790142853
15,202407,1,3,78,77,19.424987343729597,-99.10232732584409
15,202407,6,3,16,16,19.426760546711726,-99.100308158731
15,202407,5,3,53,53,19.42641409455052,-99.10636024094332
15,202407,4,3,16,16,19.42876404608348,-99.10051061812491
16,202407,7,3,430,428,19.25402431660158,-99.09526154807622
16,202407,3,3,25,25,19.251186869395937,-99.1003793891835
16,202407,2,3,18,18,19.26288485261182,-99.10998170444438
16,202407,1,3,22,21,19.258989758881608,-99.09291399571424
16,202407,6,3,11,11,19.275570969833936,-99.11680129818174
16,202407,5,3,11,11,19.260504063470336,-99.10419536909086
16,202407,4,3,10,10,19.26442732183398,-99.09405767999992
2,202408,7,3,879,866,19.360664005915904,-99.21936440267996
2,202408,3,3,8,8,19.362765367333736,-99.21059530999987
2,202408,2,3,60,60,19.362028098198245,-99.21751178783748
2,202408,1,3,116,116,19.3693904074242,-99.21515713766794
2,202408,6,3,44,44,19.35845914437917,-99.2102454190908
2,202408,5,3,33,33,19.36335962437909,-99.20214992272716
2,202408,4,3,14,14,19.36034063197646,-99.20926746999989
1,202408,7,3,534,532,19.482078351336455,-99.18490376267891
1,202408,3,3,13,13,19.481590875217982,-99.18354988230762
1,202408,2,3,61,61,19.480289572292318,-99.17287398885236
1,202408,1,3,65,65,19.485914875525587,-99.18794431584604
1,202408,6,3,14,14,19.4830791805476,-99.1900342099999
1,202408,5,3,32,32,19.48100770452085,-99.17747630468742
1,202408,4,3,20,20,19.4800793048333,-99.17896957299988
3,202408,7,3,816,810,19.382716523492046,-99.16120479301075
3,202408,3,3,11,11,19.388399808924557,-99.15431545818174
3,202408,2,3,81,81,19.379506231191687,-99.16420105703696
3,202408,1,3,87,87,19.381208882247403,-99.1596054180459
3,202408,6,3,67,67,19.37541621139295,-99.16899890298352
3,202408,5,3,153,153,19.381308143493765,-99.15294054058816
3,202408,4,3,52,52,19.378501214448995,-99.16255712134604
4,202408,7,3,965,964,19.327919109937252,-99.14982271257723
