alcaldia_key,alcaldia_nombre,alcaldia_id,anio,mes,tiempo_id,subtipo_robo_patrimonial,total_delitos,registros_con_coordenadas,latitud_promedio,longitud_promedio
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2020,10,202010,ROBO_DE_ACCESORIOS_AUTO,6,6,19.353888333333334,-99.281415
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2020,10,202010,ROBO_DE_VEHICULO,8,8,19.355655,-99.28629875
CUAUHTEMOC,Cuauhtemoc,6,2020,10,202010,OTRO,1900,1691,19.430292450530743,-99.14782685705323
CUAUHTEMOC,Cuauhtemoc,6,2020,10,202010,ROBO_A_CASA_HABITACION,30,30,19.438103666666667,-99.14965099999999
CUAUHTEMOC,Cuauhtemoc,6,2020,10,202010,ROBO_A_NEGOCIO,183,183,19.430245409836065,-99.1498925136612
CUAUHTEMOC,Cuauhtemoc,6,2020,10,202010,ROBO_A_TRANSEUNTE,235,235,19.431949063829787,-99.14423987234042
CUAUHTEMOC,Cuauhtemoc,6,2020,10,202010,ROBO_DEL_INTERIOR_DE_VEHICULO,49,49,19.42981755102041,-99.15126673469388
CUAUHTEMOC,Cuauhtemoc,6,2020,10,202010,ROBO_DE_ACCESORIOS_AUTO,159,159,19.422174088050316,-99.15660031446541
CUAUHTEMOC,Cuauhtemoc,6,2020,10,202010,ROBO_DE_VEHICULO,87,87,19.4282408045977,-99.15348597701148
GUSTAVO A MADERO,Gustavo A Madero,7,2020,10,202010,OTRO,1488,1429,19.496528792184034,-99.1136327862649
GUSTAVO A MADERO,Gustavo A Madero,7,2020,10,202010,ROBO_A_CASA_HABITACION,37,37,19.491074594594593,-99.1212008108108
GUSTAVO A MADERO,Gustavo A Madero,7,2020,10,202010,ROBO_A_NEGOCIO,172,172,19.486446686046513,-99.11607872093023
GUSTAVO A MADERO,Gustavo A Madero,7,2020,10,202010,ROBO_A_TRANSEUNTE,121,121,19.490654628099172,-99.11566719008265
GUSTAVO A MADERO,Gustavo A Madero,7,2020,10,202010,ROBO_DEL_INTERIOR_DE_VEHICULO,29,29,19.498386896551725,-99.12471310344827
GUSTAVO A MADERO,Gustavo A Madero,7,2020,10,202010,ROBO_DE_ACCESORIOS_AUTO,51,51,19.49077274509804,-99.11599294117647
GUSTAVO A MADERO,Gustavo A Madero,7,2020,10,202010,ROBO_DE_VEHICULO,77,77,19.501437792207792,-99.12046714285715
IZTACALCO,Iztacalco,8,2020,10,202010,OTRO,564,556,19.396560783955284,-99.09543863530342
IZTACALCO,Iztacalco,8,2020,10,202010,ROBO_A_CASA_HABITACION,10,10,19.392288,-99.091869
IZTACALCO,Iztacalco,8,2020,10,202010,ROBO_A_NEGOCIO,26,26,19.39820153846154,-99.09011192307692
IZTACALCO,Iztacalco,8,2020,10,202010,ROBO_A_TRANSEUNTE,79,77,19.3983012987013,-99.09214025974026
IZTACALCO,Iztacalco,8,2020,10,202010,ROBO_DEL_INTERIOR_DE_VEHICULO,19,18,19.393401666666666,-99.09329
IZTACALCO,Iztacalco,8,2020,10,202010,ROBO_DE_ACCESORIOS_AUTO,31,31,19.397708387096777,-99.10226161290322
IZTACALCO,Iztacalco,8,2020,10,202010,ROBO_DE_VEHICULO,35,35,19.396106285714286,-99.08853942857142
IZTAPALAPA,Iztapalapa,9,2020,10,202010,OTRO,2006,1881,19.351392941354636,-99.05958464750508
IZTAPALAPA,Iztapalapa,9,2020,10,202010,ROBO_A_CASA_HABITACION,58,57,19.34957438596491,-99.05259684210526
IZTAPALAPA,Iztapalapa,9,2020,10,202010,ROBO_A_NEGOCIO,202,202,19.35341701936543,-99.07306183831835
IZTAPALAPA,Iztapalapa,9,2020,10,202010,ROBO_A_TRANSEUNTE,333,331,19.356515498489426,-99.05361114803625
IZTAPALAPA,Iztapalapa,9,2020,10,202010,ROBO_DEL_INTERIOR_DE_VEHICULO,63,63,19.360926507936508,-99.05119571428571
IZTAPALAPA,Iztapalapa,9,2020,10,202010,ROBO_DE_ACCESORIOS_AUTO,48,48,19.35877770833333,-99.05829875
IZTAPALAPA,Iztapalapa,9,2020,10,202010,ROBO_DE_VEHICULO,152,152,19.35048039473684,-99.05934105263158
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2020,10,202010,OTRO,345,336,19.31110516664235,-99.24392858581892
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2020,10,202010,ROBO_A_CASA_HABITACION,11,11,19.305909090909093,-99.24552181818181
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2020,10,202010,ROBO_A_NEGOCIO,7,7,19.313812857142857,-99.24694428571429
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2020,10,202010,ROBO_A_TRANSEUNTE,16,16,19.305999999999997,-99.242486875
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2020,10,202010,ROBO_DEL_INTERIOR_DE_VEHICULO,7,7,19.31645142857143,-99.23354571428571
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2020,10,202010,ROBO_DE_ACCESORIOS_AUTO,8,8,19.31699875,-99.22869874999999
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2020,10,202010,ROBO_DE_VEHICULO,11,11,19.312606363636363,-99.2393390909091
MIGUEL HIDALGO,Miguel Hidalgo,11,2020,10,202010,OTRO,734,725,19.43434412595692,-99.19368085537977
MIGUEL HIDALGO,Miguel Hidalgo,11,2020,10,202010,ROBO_A_CASA_HABITACION,23,23,19.432545652173914,-99.19059043478262
MIGUEL HIDALGO,Miguel Hidalgo,11,2020,10,202010,ROBO_A_NEGOCIO,100,100,19.4388133,-99.1983419
MIGUEL HIDALGO,Miguel Hidalgo,11,2020,10,202010,ROBO_A_TRANSEUNTE,148,146,19.436147397260275,-99.19106273972602
MIGUEL HIDALGO,Miguel Hidalgo,11,2020,10,202010,ROBO_DEL_INTERIOR_DE_VEHICULO,34,34,19.43841794117647,-99.19831705882353
MIGUEL HIDALGO,Miguel Hidalgo,11,2020,10,202010,ROBO_DE_ACCESORIOS_AUTO,53,53,19.431677924528298,-99.18359433962263
MIGUEL HIDALGO,Miguel Hidalgo,11,2020,10,202010,ROBO_DE_VEHICULO,53,53,19.43479849056604,-99.19022471698115
MILPA ALTA,Milpa Alta,12,2020,10,202010,OTRO,167,157,19.19539507722184,-99.02921889581032
MILPA ALTA,Milpa Alta,12,2020,10,202010,ROBO_A_CASA_HABITACION,5,5,19.191904,-99.004076
MILPA ALTA,Milpa Alta,12,2020,10,202010,ROBO_A_NEGOCIO,1,1,19.20693,-99.06815
MILPA ALTA,Milpa Alta,12,2020,10,202010,ROBO_A_TRANSEUNTE,6,6,19.195311666666665,-99.02341833333332
MILPA ALTA,Milpa Alta,12,2020,10,202010,ROBO_DEL_INTERIOR_DE_VEHICULO,3,3,19.211483333333334,-99.01141666666666
MILPA ALTA,Milpa Alta,12,2020,10,202010,ROBO_DE_ACCESORIOS_AUTO,2,2,19.198700000000002,-99.03455500000001
MILPA ALTA,Milpa Alta,12,2020,10,202010,ROBO_DE_VEHICULO,10,10,19.188471,-99.03608299999999
TLAHUAC,Tlahuac,13,2020,10,202010,OTRO,443,425,19.284486599103932,-99.02237286190422
TLAHUAC,Tlahuac,13,2020,10,202010,ROBO_A_CASA_HABITACION,10,10,19.278236,-99.01818399999999
TLAHUAC,Tlahuac,13,2020,10,202010,ROBO_A_NEGOCIO,20,20,19.288596000000002,-99.0299615
TLAHUAC,Tlahuac,13,2020,10,202010,ROBO_A_TRANSEUNTE,39,38,19.28625578947368,-99.02623210526315
TLAHUAC,Tlahuac,13,2020,10,202010,ROBO_DEL_INTERIOR_DE_VEHICULO,5,5,19.276708,-99.028866
TLAHUAC,Tlahuac,13,2020,10,202010,ROBO_DE_ACCESORIOS_AUTO,7,7,19.288090000000004,-99.02763142857142
TLAHUAC,Tlahuac,13,2020,10,202010,ROBO_DE_VEHICULO,38,38,19.278434210526317,-99.02270078947369
TLALPAN,Tlalpan,14,2020,10,202010,OTRO,817,801,19.272464049292548,-99.17867523325413
TLALPAN,Tlalpan,14,2020,10,202010,ROBO_A_CASA_HABITACION,22,22,19.269047727272728,-99.1793031818182
TLALPAN,Tlalpan,14,2020,10,202010,ROBO_A_NEGOCIO,100,100,19.2883447,-99.15560579999999
TLALPAN,Tlalpan,14,2020,10,202010,ROBO_A_TRANSEUNTE,50,50,19.288469,-99.17318719999999
TLALPAN,Tlalpan,14,2020,10,202010,ROBO_DEL_INTERIOR_DE_VEHICULO,37,37,19.281371508167297,-99.16445789298228
TLALPAN,Tlalpan,14,2020,10,202010,ROBO_DE_ACCESORIOS_AUTO,35,35,19.281217714285713,-99.17045057142856
TLALPAN,Tlalpan,14,2020,10,202010,ROBO_DE_VEHICULO,63,63,19.26914841269841,-99.18671619047619
VENUSTIANO CARRANZA,Venustiano Carranza,15,2020,10,202010,OTRO,717,686,19.429812299390573,-99.10054856742234
VENUSTIANO CARRANZA,Venustiano Carranza,15,2020,10,202010,ROBO_A_CASA_HABITACION,12,12,19.428485,-99.10693583333334
VENUSTIANO CARRANZA,Venustiano Carranza,15,2020,10,202010,ROBO_A_NEGOCIO,68,68,19.423690735294116,-99.10374779411765
VENUSTIANO CARRANZA,Venustiano Carranza,15,2020,10,202010,ROBO_A_TRANSEUNTE,103,100,19.4281248,-99.1076426
VENUSTIANO CARRANZA,Venustiano Carranza,15,2020,10,202010,ROBO_DEL_INTERIOR_DE_VEHICULO,27,27,19.426584814814813,-99.10355111111112
VENUSTIANO CARRANZA,Venustiano Carranza,15,2020,10,202010,ROBO_DE_ACCESORIOS_AUTO,35,35,19.423667428571427,-99.10473714285713
VENUSTIANO CARRANZA,Venustiano Carranza,15,2020,10,202010,ROBO_DE_VEHICULO,41,41,19.43315146341463,-99.09976999999999
XOCHIMILCO,Xochimilco,16,2020,10,202010,OTRO,499,489,19.25335679245726,-99.09597782155554
XOCHIMILCO,Xochimilco,16,2020,10,202010,ROBO_A_CASA_HABITACION,15,15,19.248409999999996,-99.07549866666666
XOCHIMILCO,Xochimilco,16,2020,10,202010,ROBO_A_NEGOCIO,19,19,19.262814210526315,-99.09745842105262
XOCHIMILCO,Xochimilco,16,2020,10,202010,ROBO_A_TRANSEUNTE,27,27,19.256240000000002,-99.08731148148148
XOCHIMILCO,Xochimilco,16,2020,10,202010,ROBO_DEL_INTERIOR_DE_VEHICULO,18,18,19.27025111111111,-99.10160722222223
XOCHIMILCO,Xochimilco,16,2020,10,202010,ROBO_DE_ACCESORIOS_AUTO,6,6,19.249806666666668,-99.08749666666667
XOCHIMILCO,Xochimilco,16,2020,10,202010,ROBO_DE_VEHICULO,49,48,19.257355416666666,-99.09870229166665
ALVARO OBREGON,Alvaro Obregon,2,2020,11,202011,OTRO,985,957,19.36233434229837,-99.21981258674363
ALVARO OBREGON,Alvaro Obregon,2,2020,11,202011,ROBO_A_CASA_HABITACION,23,23,19.34909503232424,-99.2199377013067
ALVARO OBREGON,Alvaro Obregon,2,2020,11,202011,ROBO_A_NEGOCIO,104,104,19.356578669772787,-99.2159698841321
ALVARO OBREGON,Alvaro Obregon,2,2020,11,202011,ROBO_A_TRANSEUNTE,141,139,19.372731290140145,-99.21251607971458
ALVARO OBREGON,Alvaro Obregon,2,2020,11,202011,ROBO_DEL_INTERIOR_DE_VEHICULO,39,39,19.363211538461538,-99.21055948717948
ALVARO OBREGON,Alvaro Obregon,2,2020,11,202011,ROBO_DE_ACCESORIOS_AUTO,29,29,19.36170103448276,-99.2092444827586
ALVARO OBREGON,Alvaro Obregon,2,2020,11,202011,ROBO_DE_VEHICULO,59,59,19.359662708667386,-99.21611722406328
AZCAPOTZALCO,Azcapotzalco,1,2020,11,202011,OTRO,544,525,19.482006823499816,-99.18310736630839
AZCAPOTZALCO,Azcapotzalco,1,2020,11,202011,ROBO_A_CASA_HABITACION,11,11,19.479946363636362,-99.19072
AZCAPOTZALCO,Azcapotzalco,1,2020,11,202011,ROBO_A_NEGOCIO,117,116,19.481924913793105,-99.18306931034482
AZCAPOTZALCO,Azcapotzalco,1,2020,11,202011,ROBO_A_TRANSEUNTE,133,133,19.485272932330826,-99.18797473684211
AZCAPOTZALCO,Azcapotzalco,1,2020,11,202011,ROBO_DEL_INTERIOR_DE_VEHICULO,10,10,19.478175,-99.179406
AZCAPOTZALCO,Azcapotzalco,1,2020,11,202011,ROBO_DE_ACCESORIOS_AUTO,38,38,19.483384210526317,-99.18153421052631
AZCAPOTZALCO,Azcapotzalco,1,2020,11,202011,ROBO_DE_VEHICULO,51,51,19.4880168627451,-99.18771666666667
BENITO JUAREZ,Benito Juarez,3,2020,11,202011,OTRO,797,773,19.381191768990252,-99.16182330696597
BENITO JUAREZ,Benito Juarez,3,2020,11,202011,ROBO_A_CASA_HABITACION,12,12,19.379710833333334,-99.15546666666667
BENITO JUAREZ,Benito Juarez,3,2020,11,202011,ROBO_A_NEGOCIO,171,171,19.379783040935674,-99.16294766081872
BENITO JUAREZ,Benito Juarez,3,2020,11,202011,ROBO_A_TRANSEUNTE,99,99,19.381407676767676,-99.15795
BENITO JUAREZ,Benito Juarez,3,2020,11,202011,ROBO_DEL_INTERIOR_DE_VEHICULO,41,41,19.376808292682927,-99.16639463414634
BENITO JUAREZ,Benito Juarez,3,2020,11,202011,ROBO_DE_ACCESORIOS_AUTO,119,119,19.386948907563028,-99.15800126050421
BENITO JUAREZ,Benito Juarez,3,2020,11,202011,ROBO_DE_VEHICULO,53,53,19.38144411695606,-99.16351124132174
COYOACAN,Coyoacan,4,2020,11,202011,OTRO,832,819,19.326785818397145,-99.1459068937518
COYOACAN,Coyoacan,4,2020,11,202011,ROBO_A_CASA_HABITACION,43,43,19.33079093023256,-99.15179116279069
COYOACAN,Coyoacan,4,2020,11,202011,ROBO_A_NEGOCIO,105,105,19.325409714285716,-99.15899123809523
COYOACAN,Coyoacan,4,2020,11,202011,ROBO_A_TRANSEUNTE,80,80,19.327974,-99.1474115
COYOACAN,Coyoacan,4,2020,11,202011,ROBO_DEL_INTERIOR_DE_VEHICULO,48,48,19.330290208333334,-99.151195625
COYOACAN,Coyoacan,4,2020,11,202011,ROBO_DE_ACCESORIOS_AUTO,57,56,19.329605892857142,-99.15165517857143
COYOACAN,Coyoacan,4,2020,11,202011,ROBO_DE_VEHICULO,44,44,19.327952558423775,-99.1449378834073
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2020,11,202011,OTRO,229,220,19.35513283038812,-99.29252140006311
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2020,11,202011,ROBO_A_CASA_HABITACION,8,8,19.343625,-99.30213625
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2020,11,202011,ROBO_A_NEGOCIO,29,29,19.361869655172416,-99.28034827586207
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2020,11,202011,ROBO_A_TRANSEUNTE,9,9,19.369034444444445,-99.27504888888889
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2020,11,202011,ROBO_DEL_INTERIOR_DE_VEHICULO,7,7,19.359765446810417,-99.28023620422785
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2020,11,202011,ROBO_DE_ACCESORIOS_AUTO,4,4,19.3597325,-99.29754750000001
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2020,11,202011,ROBO_DE_VEHICULO,10,10,19.342603,-99.306139
CUAUHTEMOC,Cuauhtemoc,6,2020,11,202011,OTRO,1849,1651,19.430371063338146,-99.14761340715698
CUAUHTEMOC,Cuauhtemoc,6,2020,11,202011,ROBO_A_CASA_HABITACION,31,31,19.43082129032258,-99.15211032258064
CUAUHTEMOC,Cuauhtemoc,6,2020,11,202011,ROBO_A_NEGOCIO,182,182,19.43093686813187,-99.14810956043956
CUAUHTEMOC,Cuauhtemoc,6,2020,11,202011,ROBO_A_TRANSEUNTE,207,206,19.431387566497463,-99.1438777340799
CUAUHTEMOC,Cuauhtemoc,6,2020,11,202011,ROBO_DEL_INTERIOR_DE_VEHICULO,53,52,19.430283653846153,-99.14948384615386
CUAUHTEMOC,Cuauhtemoc,6,2020,11,202011,ROBO_DE_ACCESORIOS_AUTO,162,162,19.421371569359625,-99.15621589049174
CUAUHTEMOC,Cuauhtemoc,6,2020,11,202011,ROBO_DE_VEHICULO,77,77,19.42768064935065,-99.15408246753246
GUSTAVO A MADERO,Gustavo A Madero,7,2020,11,202011,OTRO,1299,1246,19.496068602416923,-99.11278842739704
GUSTAVO A MADERO,Gustavo A Madero,7,2020,11,202011,ROBO_A_CASA_HABITACION,33,33,19.48655515151515,-99.1088196969697
GUSTAVO A MADERO,Gustavo A Madero,7,2020,11,202011,ROBO_A_NEGOCIO,166,166,19.48344391566265,-99.11410638554217
GUSTAVO A MADERO,Gustavo A Madero,7,2020,11,202011,ROBO_A_TRANSEUNTE,150,150,19.492772533333333,-99.11280020000001
GUSTAVO A MADERO,Gustavo A Madero,7,2020,11,202011,ROBO_DEL_INTERIOR_DE_VEHICULO,29,29,19.49923551724138,-99.11926586206896
GUSTAVO A MADERO,Gustavo A Madero,7,2020,11,202011,ROBO_DE_ACCESORIOS_AUTO,48,48,19.48737375,-99.11856166666666
GUSTAVO A MADERO,Gustavo A Madero,7,2020,11,202011,ROBO_DE_VEHICULO,106,106,19.492615094339623,-99.11179405660377
IZTACALCO,Iztacalco,8,2020,11,202011,OTRO,487,481,19.396029571476788,-99.09428398117855
IZTACALCO,Iztacalco,8,2020,11,202011,ROBO_A_CASA_HABITACION,15,15,19.393037333333332,-99.097752
IZTACALCO,Iztacalco,8,2020,11,202011,ROBO_A_NEGOCIO,27,27,19.39487925925926,-99.08994111111112
IZTACALCO,Iztacalco,8,2020,11,202011,ROBO_A_TRANSEUNTE,81,80,19.397199,-99.091552375
IZTACALCO,Iztacalco,8,2020,11,202011,ROBO_DEL_INTERIOR_DE_VEHICULO,20,19,19.39706894736842,-99.0829357894737
IZTACALCO,Iztacalco,8,2020,11,202011,ROBO_DE_ACCESORIOS_AUTO,31,31,19.396164838709677,-99.09363032258065
IZTACALCO,Iztacalco,8,2020,11,202011,ROBO_DE_VEHICULO,27,27,19.39263925925926,-99.10251925925925
IZTAPALAPA,Iztapalapa,9,2020,11,202011,OTRO,1866,1749,19.351143732229414,-99.05786775241916
IZTAPALAPA,Iztapalapa,9,2020,11,202011,ROBO_A_CASA_HABITACION,64,64,19.35211765625,-99.04991749999999
IZTAPALAPA,Iztapalapa,9,2020,11,202011,ROBO_A_NEGOCIO,217,217,19.349522258064514,-99.07003889400922
IZTAPALAPA,Iztapalapa,9,2020,11,202011,ROBO_A_TRANSEUNTE,322,318,19.352402973276384,-99.05461148641389
IZTAPALAPA,Iztapalapa,9,2020,11,202011,ROBO_DEL_INTERIOR_DE_VEHICULO,57,57,19.363002105263156,-99.05276666666667
IZTAPALAPA,Iztapalapa,9,2020,11,202011,ROBO_DE_ACCESORIOS_AUTO,52,52,19.358192115384615,-99.06514634615384
IZTAPALAPA,Iztapalapa,9,2020,11,202011,ROBO_DE_VEHICULO,159,158,19.349906772151897,-99.06229303797468
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2020,11,202011,OTRO,332,327,19.31165807042465,-99.24296755485594
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2020,11,202011,ROBO_A_CASA_HABITACION,9,9,19.30403111111111,-99.24837777777778
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2020,11,202011,ROBO_A_NEGOCIO,8,8,19.31445875,-99.24610875
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2020,11,202011,ROBO_A_TRANSEUNTE,22,21,19.314947142857143,-99.24460857142856
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2020,11,202011,ROBO_DEL_INTERIOR_DE_VEHICULO,10,10,19.311604,-99.244321
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2020,11,202011,ROBO_DE_ACCESORIOS_AUTO,8,8,19.31639,-99.2289325
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2020,11,202011,ROBO_DE_VEHICULO,11,11,19.310312727272727,-99.23939454545456
MIGUEL HIDALGO,Miguel Hidalgo,11,2020,11,202011,OTRO,706,695,19.435018480134293,-99.19331853342058
MIGUEL HIDALGO,Miguel Hidalgo,11,2020,11,202011,ROBO_A_CASA_HABITACION,17,17,19.433558235294118,-99.2016494117647
MIGUEL HIDALGO,Miguel Hidalgo,11,2020,11,202011,ROBO_A_NEGOCIO,92,92,19.438979239130436,-99.2001370652174
MIGUEL HIDALGO,Miguel Hidalgo,11,2020,11,202011,ROBO_A_TRANSEUNTE,143,142,19.437353521126763,-99.19249767605633
MIGUEL HIDALGO,Miguel Hidalgo,11,2020,11,202011,ROBO_DEL_INTERIOR_DE_VEHICULO,37,37,19.43941216216216,-99.1962572972973
MIGUEL HIDALGO,Miguel Hidalgo,11,2020,11,202011,ROBO_DE_ACCESORIOS_AUTO,46,46,19.436124347826084,-99.19031173913045
MIGUEL HIDALGO,Miguel Hidalgo,11,2020,11,202011,ROBO_DE_VEHICULO,47,47,19.43424340425532,-99.19343085106384
MILPA ALTA,Milpa Alta,12,2020,11,202011,OTRO,137,125,19.195562674781733,-99.03202860988176
MILPA ALTA,Milpa Alta,12,2020,11,202011,ROBO_A_CASA_HABITACION,2,2,19.201265,-99.02949
MILPA ALTA,Milpa Alta,12,2020,11,202011,ROBO_A_NEGOCIO,2,2,19.18419,-99.06007
MILPA ALTA,Milpa Alta,12,2020,11,202011,ROBO_A_TRANSEUNTE,7,7,19.196077142857146,-99.03206571428572
MILPA ALTA,Milpa Alta,12,2020,11,202011,ROBO_DE_VEHICULO,11,11,19.19200181818182,-99.02356090909092
TLAHUAC,Tlahuac,13,2020,11,202011,OTRO,416,410,19.28043180986441,-99.02087370207533
TLAHUAC,Tlahuac,13,2020,11,202011,ROBO_A_CASA_HABITACION,10,10,19.289355,-99.034762
TLAHUAC,Tlahuac,13,2020,11,202011,ROBO_A_NEGOCIO,8,8,19.291697499999998,-99.0124675
TLAHUAC,Tlahuac,13,2020,11,202011,ROBO_A_TRANSEUNTE,40,39,19.286437692307693,-99.01238435897436
TLAHUAC,Tlahuac,13,2020,11,202011,ROBO_DEL_INTERIOR_DE_VEHICULO,8,8,19.279191770230522,-99.01659255622684
TLAHUAC,Tlahuac,13,2020,11,202011,ROBO_DE_ACCESORIOS_AUTO,6,6,19.289415,-99.03618
TLAHUAC,Tlahuac,13,2020,11,202011,ROBO_DE_VEHICULO,37,35,19.288507142857142,-99.0233317142857
TLALPAN,Tlalpan,14,2020,11,202011,OTRO,707,692,19.272211889269574,-99.17856123221229
TLALPAN,Tlalpan,14,2020,11,202011,ROBO_A_CASA_HABITACION,27,26,19.26131423076923,-99.17585692307692
TLALPAN,Tlalpan,14,2020,11,202011,ROBO_A_NEGOCIO,81,81,19.288915185185186,-99.15539728395062
TLALPAN,Tlalpan,14,2020,11,202011,ROBO_A_TRANSEUNTE,65,64,19.2827153125,-99.1752778125
TLALPAN,Tlalpan,14,2020,11,202011,ROBO_DEL_INTERIOR_DE_VEHICULO,39,39,19.28502076923077,-99.16823307692309
TLALPAN,Tlalpan,14,2020,11,202011,ROBO_DE_ACCESORIOS_AUTO,28,28,19.289057857142858,-99.17124
TLALPAN,Tlalpan,14,2020,11,202011,ROBO_DE_VEHICULO,59,58,19.274183103448276,-99.18054068965516
VENUSTIANO CARRANZA,Venustiano Carranza,15,2020,11,202011,OTRO,698,681,19.429550536606218,-99.09966306239758
VENUSTIANO CARRANZA,Venustiano Carranza,15,2020,11,202011,ROBO_A_CASA_HABITACION,16,16,19.427093125,-99.104030625
VENUSTIANO CARRANZA,Venustiano Carranza,15,2020,11,202011,ROBO_A_NEGOCIO,62,62,19.42685322580645,-99.10663419354839
VENUSTIANO CARRANZA,Venustiano Carranza,15,2020,11,202011,ROBO_A_TRANSEUNTE,100,100,19.4265151,-99.0999366
VENUSTIANO CARRANZA,Venustiano Carranza,15,2020,11,202011,ROBO_DEL_INTERIOR_DE_VEHICULO,14,14,19.42801857142857,-99.10452
VENUSTIANO CARRANZA,Venustiano Carranza,15,2020,11,202011,ROBO_DE_ACCESORIOS_AUTO,50,50,19.4268166,-99.1098346
VENUSTIANO CARRANZA,Venustiano Carranza,15,2020,11,202011,ROBO_DE_VEHICULO,36,36,19.429091944444444,-99.09953444444444
XOCHIMILCO,Xochimilco,16,2020,11,202011,OTRO,497,486,19.25212881407481,-99.09612128442053
XOCHIMILCO,Xochimilco,16,2020,11,202011,ROBO_A_CASA_HABITACION,20,19,19.252309999999998,-99.09650631578948
XOCHIMILCO,Xochimilco,16,2020,11,202011,ROBO_A_NEGOCIO,13,13,19.260091538461538,-99.08428923076923
XOCHIMILCO,Xochimilco,16,2020,11,202011,ROBO_A_TRANSEUNTE,40,37,19.257686055582514,-99.09776002540599
XOCHIMILCO,Xochimilco,16,2020,11,202011,ROBO_DEL_INTERIOR_DE_VEHICULO,14,14,19.258612857142857,-99.11166142857142
XOCHIMILCO,Xochimilco,16,2020,11,202011,ROBO_DE_ACCESORIOS_AUTO,4,4,19.23671,-99.1129075
XOCHIMILCO,Xochimilco,16,2020,11,202011,ROBO_DE_VEHICULO,42,41,19.255366585365852,-99.09929829268293
ALVARO OBREGON,Alvaro Obregon,2,2020,12,202012,OTRO,921,893,19.3622655731536,-99.22094355814991
ALVARO OBREGON,Alvaro Obregon,2,2020,12,202012,ROBO_A_CASA_HABITACION,26,25,19.3617284,-99.20887199999999
ALVARO OBREGON,Alvaro Obregon,2,2020,12,202012,ROBO_A_NEGOCIO,90,89,19.35760940350767,-99.21875356202055
ALVARO OBREGON,Alvaro Obregon,2,2020,12,202012,ROBO_A_TRANSEUNTE,131,130,19.368317153846153,-99.21645461538462
ALVARO OBREGON,Alvaro Obregon,2,2020,12,202012,ROBO_DEL_INTERIOR_DE_VEHICULO,36,36,19.354713333333333,-99.20850333333334
ALVARO OBREGON,Alvaro Obregon,2,2020,12,202012,ROBO_DE_ACCESORIOS_AUTO,18,18,19.357578333333336,-99.20752499999999
ALVARO OBREGON,Alvaro Obregon,2,2020,12,202012,ROBO_DE_VEHICULO,44,44,19.366786136363636,-99.21893227272727
AZCAPOTZALCO,Azcapotzalco,1,2020,12,202012,OTRO,566,539,19.481904184731818,-99.18249670142131
AZCAPOTZALCO,Azcapotzalco,1,2020,12,202012,ROBO_A_CASA_HABITACION,14,14,19.480830714285712,-99.18602857142857
AZCAPOTZALCO,Azcapotzalco,1,2020,12,202012,ROBO_A_NEGOCIO,98,97,19.481061481862948,-99.1855799843341
AZCAPOTZALCO,Azcapotzalco,1,2020,12,202012,ROBO_A_TRANSEUNTE,126,126,19.48754414531666,-99.18848842111301
AZCAPOTZALCO,Azcapotzalco,1,2020,12,202012,ROBO_DEL_INTERIOR_DE_VEHICULO,16,16,19.48202125,-99.179210625
AZCAPOTZALCO,Azcapotzalco,1,2020,12,202012,ROBO_DE_ACCESORIOS_AUTO,24,23,19.48338652173913,-99.18025565217391
AZCAPOTZALCO,Azcapotzalco,1,2020,12,202012,ROBO_DE_VEHICULO,42,42,19.48414904761905,-99.18198642857143
BENITO JUAREZ,Benito Juarez,3,2020,12,202012,OTRO,759,742,19.38182818460948,-99.1607741892301
BENITO JUAREZ,Benito Juarez,3,2020,12,202012,ROBO_A_CASA_HABITACION,13,13,19.382378461538462,-99.15965846153846
BENITO JUAREZ,Benito Juarez,3,2020,12,202012,ROBO_A_NEGOCIO,115,115,19.378694521739128,-99.16459139130434
BENITO JUAREZ,Benito Juarez,3,2020,12,202012,ROBO_A_TRANSEUNTE,102,102,19.38096294117647,-99.15975039215685
